"Date","Price","Open","High","Low","Change %"
"07/01/2012","1.007","0.986","1.034","0.802","6.79%"
"06/01/2012","0.943","1.100","1.374","0.914","-16.47%"
"05/01/2012","1.129","1.510","1.669","1.063","-25.23%"
"04/01/2012","1.510","1.666","1.777","1.470","-9.47%"
"03/01/2012","1.668","1.322","1.744","1.276","26.17%"
"02/01/2012","1.322","1.401","1.717","1.296","-6.90%"
"01/01/2012","1.420","1.950","2.033","1.390","-19.09%"
"12/01/2011","1.755","2.131","2.332","1.429","-17.45%"
"11/01/2011","2.126","1.485","2.796","1.378","43.16%"
"10/01/2011","1.485","1.082","1.583","1.016","37.25%"
"09/01/2011","1.082","1.323","1.401","1.002","-12.10%"
"08/01/2011","1.231","1.448","2.167","0.920","-18.91%"
"07/01/2011","1.518","1.562","1.759","1.311","-0.13%"
"06/01/2011","1.520","1.519","1.690","1.357","-1.68%"
"05/01/2011","1.546","1.598","1.770","1.409","-3.25%"
"04/01/2011","1.598","1.713","1.852","1.344","-9.26%"
"03/01/2011","1.761","1.717","1.873","1.616","-1.18%"
"02/01/2011","1.782","1.775","1.885","1.651","0.22%"
"01/01/2011","1.778","1.685","1.878","1.459","3.67%"
"12/01/2010","1.715","1.683","1.934","1.511","-3.16%"
"11/01/2010","1.771","1.742","1.842","1.531","-3.96%"
"10/01/2010","1.844","1.683","1.898","1.488","6.28%"
"09/01/2010","1.735","1.800","1.905","1.612","-2.69%"
"08/01/2010","1.783","1.783","1.783","1.783","-3.31%"
"07/01/2010","1.844","1.844","1.844","1.844","-1.65%"
"06/01/2010","1.875","1.875","1.875","1.875","-3.25%"
"05/01/2010","1.938","1.938","1.938","1.938","-23.22%"
"04/01/2010","2.524","2.524","2.524","2.524","93.71%"
"03/01/2010","1.303","1.303","1.303","1.303","-8.37%"
"02/01/2010","1.422","1.422","1.422","1.422","-21.83%"
"01/01/2010","1.819","1.819","1.819","1.819","3.00%"
