"Date","Price","Open","High","Low","Change %"
"09/01/2017","-0.818","-0.812","-0.760","-0.888","-2.50%"
"08/01/2017","-0.839","-0.767","-0.757","-0.845","8.68%"
"07/01/2017","-0.772","-0.788","-0.744","-0.841","-1.40%"
"06/01/2017","-0.783","-0.890","-0.783","-0.936","-14.14%"
"05/01/2017","-0.912","-0.865","-0.805","-0.916","4.35%"
"04/01/2017","-0.874","-0.892","-0.841","-0.957","-1.47%"
"03/01/2017","-0.887","-0.974","-0.827","-1.052","-8.93%"
"02/01/2017","-0.974","-0.917","-0.857","-1.015","8.71%"
"01/01/2017","-0.896","-0.930","-0.839","-1.043","-10.76%"
"12/01/2016","-1.004","-0.979","-0.663","-1.138","5.68%"
"11/01/2016","-0.950","-0.818","-0.772","-1.093","6.26%"
"10/01/2016","-0.894","-0.545","-0.545","-1.157","-13.54%"
"09/01/2016","-1.034","-0.786","-0.776","-1.086","21.93%"
"08/01/2016","-0.848","-0.944","-0.795","-1.043","-7.52%"
"07/01/2016","-0.917","-1.122","-0.827","-1.129","-14.86%"
"06/01/2016","-1.077","-0.814","-0.741","-1.164","30.55%"
"05/01/2016","-0.825","-0.830","-0.726","-0.910","-0.48%"
"04/01/2016","-0.829","-0.854","-0.721","-0.967","-4.05%"
"03/01/2016","-0.864","-1.107","-0.854","-1.202","-21.17%"
"02/01/2016","-1.096","-0.972","-0.841","-1.111","16.84%"
"01/01/2016","-0.938","-0.758","-0.758","-0.971","11.53%"
"12/01/2015","-0.841","-1.080","-0.755","-1.214","-24.44%"
"11/01/2015","-1.113","-0.848","-0.834","-1.168","28.08%"
"10/01/2015","-0.869","-0.783","-0.662","-0.910","3.95%"
"09/01/2015","-0.836","-0.723","-0.693","-0.836","14.36%"
"08/01/2015","-0.731","-0.837","-0.720","-0.864","-12.98%"
"07/01/2015","-0.840","-0.961","-0.797","-1.018","-12.32%"
"06/01/2015","-0.958","-0.905","-0.756","-0.987","6.68%"
"05/01/2015","-0.898","-0.818","-0.699","-0.898","10.59%"
"04/01/2015","-0.812","-0.806","-0.741","-1.000","0.87%"
"03/01/2015","-0.805","-0.797","-0.553","-0.857","-9.65%"
"02/01/2015","-0.891","-0.706","-0.699","-0.913","30.07%"
"01/01/2015","-0.685","-0.292","-0.280","-1.296","124.59%"
"12/01/2014","-0.305","-0.163","-0.018","-0.312","296.10%"
"11/01/2014","-0.077","-0.079","-0.019","-0.195","-4.94%"
"10/01/2014","-0.081","-0.090","0.035","-0.112","0.00%"
"09/01/2014","-0.081","-0.064","0.036","-0.124","237.50%"
"08/01/2014","-0.024","0.014","0.076","-0.089","-500.00%"
"07/01/2014","0.006","0.018","0.099","-0.010","20.00%"
"06/01/2014","0.005","-0.052","0.009","-0.125","-106.17%"
"05/01/2014","-0.081","-0.027","0.038","-0.081","179.31%"
"04/01/2014","-0.029","-0.071","-0.029","-0.117","-64.63%"
"03/01/2014","-0.082","-0.114","-0.019","-0.114","-9.89%"
"02/01/2014","-0.091","-0.133","-0.048","-0.137","-29.46%"
"01/01/2014","-0.129","-0.078","-0.051","-0.147","3,125.00%"
"12/01/2013","-0.004","-0.096","0.010","-0.163","-95.83%"
"11/01/2013","-0.096","-0.018","0.173","-0.108","-500.00%"
"10/01/2013","0.024","0.035","0.368","-0.082","-41.46%"
"09/01/2013","0.041","0.035","0.214","-0.154","215.38%"
"08/01/2013","0.013","0.029","0.344","-0.145","-76.36%"
"07/01/2013","0.055","0.024","0.127","-0.080","-389.47%"
"06/01/2013","-0.019","-0.013","0.291","-0.049","137.50%"
"05/01/2013","-0.008","-0.048","0.336","-0.120","-89.33%"
"04/01/2013","-0.075","-0.010","0.133","-0.116","1,400.00%"
"03/01/2013","-0.005","0.012","0.129","-0.071","-131.25%"
"02/01/2013","0.016","0.077","0.190","-0.028","-80.25%"
"01/01/2013","0.081","-0.129","0.097","-0.175","-172.97%"
"12/01/2012","-0.111","-0.129","0.053","-0.175","-17.78%"
"11/01/2012","-0.135","-0.148","0.018","-0.211","-7.53%"
"10/01/2012","-0.146","-0.116","0.003","-0.218","19.67%"
"09/01/2012","-0.122","-0.392","-0.002","-0.408","-71.29%"
"08/01/2012","-0.425","-0.414","-0.156","-0.481","3.16%"
"07/01/2012","-0.412","-0.259","-0.204","-0.571","49.28%"
"06/01/2012","-0.276","-0.191","-0.168","-0.359","19.48%"
"05/01/2012","-0.231","-0.016","0.054","-0.237","391.49%"
"04/01/2012","-0.047","0.059","0.106","-0.059","-178.33%"
"03/01/2012","0.060","0.021","0.125","-0.031","122.22%"
"02/01/2012","0.027","0.091","0.124","-0.025","-50.00%"
"01/01/2012","0.054","-0.071","0.303","-0.088","217.65%"
"12/01/2011","0.017","0.058","0.136","-0.140","-127.42%"
"11/01/2011","-0.062","0.089","0.095","-0.071","-192.54%"
"10/01/2011","0.067","0.056","0.116","-0.034","378.57%"
"09/01/2011","0.014","0.108","0.241","-0.113","-86.27%"
"08/01/2011","0.102","0.167","0.282","-0.298","-31.54%"
"07/01/2011","0.149","0.321","0.344","0.149","-49.83%"
"06/01/2011","0.297","0.518","0.546","0.239","-43.21%"
"05/01/2011","0.523","0.794","0.794","0.494","-32.17%"
"04/01/2011","0.771","0.718","0.838","0.646","10.78%"
"03/01/2011","0.696","0.637","0.715","0.481","12.80%"
"02/01/2011","0.617","0.626","0.660","0.555","-2.06%"
"01/01/2011","0.630","0.447","0.660","0.447","25.75%"
"12/01/2010","0.501","0.465","0.575","0.443","9.87%"
"11/01/2010","0.456","0.511","0.519","0.456","-11.46%"
"10/01/2010","0.515","0.441","0.565","0.320","15.73%"
"09/01/2010","0.445","0.325","0.498","0.325","32.44%"
"08/01/2010","0.336","0.408","0.435","0.250","-18.45%"
"07/01/2010","0.412","0.273","0.441","0.273","35.08%"
"06/01/2010","0.305","0.261","0.465","0.261","15.53%"
"05/01/2010","0.264","0.442","1.281","0.067","-40.67%"
"04/01/2010","0.445","0.432","0.593","0.428","-2.63%"
"03/01/2010","0.457","0.332","0.951","0.329","36.42%"
"02/01/2010","0.335","0.538","0.579","0.335","-40.29%"
"01/01/2010","0.561","0.684","0.684","0.530","-13.43%"
