"Date","Price","Open","High","Low","Change %"
"02/01/2014","7.120","7.120","7.120","7.120","-3.85%"
"01/01/2014","7.405","7.405","7.405","7.405","20.21%"
"12/01/2013","6.160","6.160","6.160","6.160","-0.32%"
"11/01/2013","6.180","6.180","6.180","6.180","5.37%"
"10/01/2013","5.865","5.865","5.865","5.865","-3.69%"
"09/01/2013","6.090","6.090","6.090","6.090","-2.17%"
"10/01/2010","6.225","6.225","6.225","6.225","-0.88%"
"09/01/2010","6.280","6.280","6.280","6.280","0.16%"
"08/01/2010","6.270","6.270","6.270","6.270","-3.83%"
"07/01/2010","6.520","6.520","6.520","6.520","-6.46%"
"06/01/2010","6.970","6.970","6.970","6.970","-1.83%"
"05/01/2010","7.100","7.100","7.100","7.100","1.65%"
"04/01/2010","6.985","6.985","6.985","6.985","1.53%"
"03/01/2010","6.880","6.880","6.880","6.880","-6.78%"
"02/01/2010","7.380","7.380","7.380","7.380","-1.86%"
"01/01/2010","7.520","7.520","7.520","7.520","-0.27%"
