"Date","Price","Open","High","Low","Change %"
"07/01/2018","7.581","7.636","7.772","7.578","0.96%"
"06/01/2018","7.509","7.647","7.801","7.405","-0.57%"
"05/01/2018","7.552","7.324","7.779","7.298","3.03%"
"04/01/2018","7.330","6.833","7.460","6.728","7.02%"
"03/01/2018","6.849","6.888","7.031","6.771","-0.01%"
"02/01/2018","6.850","6.912","7.088","6.782","-0.15%"
"01/01/2018","6.860","6.812","6.967","6.738","1.95%"
"12/01/2017","6.729","6.608","6.944","6.546","2.23%"
"11/01/2017","6.582","6.490","6.683","6.470","1.65%"
"10/01/2017","6.475","6.465","6.520","6.378","1.14%"
"09/01/2017","6.402","6.354","6.551","6.321","0.82%"
"08/01/2017","6.350","6.324","6.577","6.242","0.67%"
"07/01/2017","6.308","6.514","6.514","6.277","-1.07%"
"06/01/2017","6.376","6.437","6.734","6.281","-2.27%"
"05/01/2017","6.524","6.727","6.753","6.498","-1.05%"
"04/01/2017","6.593","6.568","6.753","6.468","2.14%"
"03/01/2017","6.455","6.474","6.584","6.400","0.20%"
"02/01/2017","6.442","6.317","6.672","6.237","2.56%"
"01/01/2017","6.281","6.326","6.367","6.235","-1.43%"
"12/01/2016","6.372","5.971","6.576","5.948","6.38%"
"11/01/2016","5.990","6.570","6.604","5.913","-8.45%"
"10/01/2016","6.543","6.703","6.946","6.530","-2.21%"
"09/01/2016","6.691","6.835","6.967","6.657","-2.14%"
"08/01/2016","6.837","6.866","7.046","6.827","-0.26%"
"07/01/2016","6.855","7.038","7.038","6.853","-2.48%"
"06/01/2016","7.029","7.121","7.232","7.029","-1.22%"
"05/01/2016","7.116","7.178","7.207","7.106","-0.67%"
"04/01/2016","7.164","7.233","7.286","7.071","-1.47%"
"03/01/2016","7.271","7.447","7.531","7.190","-1.84%"
"02/01/2016","7.407","7.331","7.703","7.253","1.12%"
"01/01/2016","7.325","7.424","7.477","7.231","-0.52%"
"12/01/2015","7.363","7.552","7.722","7.223","-1.37%"
"11/01/2015","7.465","7.423","7.555","7.395","0.73%"
"10/01/2015","7.411","7.468","7.554","7.394","-2.01%"
"09/01/2015","7.563","7.727","7.863","7.440","-3.90%"
"08/01/2015","7.870","7.806","7.919","7.652","0.81%"
"07/01/2015","7.807","7.773","8.067","7.706","0.08%"
"06/01/2015","7.801","7.779","8.069","7.753","0.22%"
"05/01/2015","7.784","7.877","8.088","7.676","-1.24%"
"04/01/2015","7.882","7.763","7.882","7.739","0.69%"
