"Date","Price","Open","High","Low","Change %"
"04/01/2013","2.625","3.138","3.307","2.611","-16.77%"
"03/01/2013","3.154","3.471","3.569","3.129","-9.29%"
"02/01/2013","3.477","3.247","3.935","3.228","7.31%"
"01/01/2013","3.240","3.106","3.950","3.106","3.81%"
"12/01/2012","3.121","3.425","3.457","2.981","-8.02%"
"11/01/2012","3.393","3.874","4.399","2.960","-12.71%"
"10/01/2012","3.887","4.052","4.646","3.348","-4.07%"
"09/01/2012","4.052","4.085","4.716","3.770","-0.47%"
"08/01/2012","4.071","4.208","4.724","3.608","-3.12%"
"07/01/2012","4.202","4.639","4.666","4.102","-9.96%"
"06/01/2012","4.667","4.808","5.080","4.616","-3.05%"
"05/01/2012","4.814","4.687","4.910","4.615","2.34%"
"04/01/2012","4.704","4.592","5.234","4.581","2.17%"
"03/01/2012","4.604","4.671","4.706","4.497","-1.52%"
"02/01/2012","4.675","4.721","4.748","4.619","-0.34%"
"01/01/2012","4.691","4.847","4.918","4.656","-3.66%"
"12/01/2011","4.869","4.933","5.039","4.821","-0.47%"
"11/01/2011","4.892","4.683","5.192","4.570","5.18%"
"10/01/2011","4.651","4.493","4.913","4.404","3.75%"
"09/01/2011","4.483","4.432","4.583","4.303","0.49%"
"08/01/2011","4.461","4.657","4.687","4.379","-5.02%"
"07/01/2011","4.697","4.865","4.989","4.564","-3.33%"
"06/01/2011","4.859","5.041","5.074","4.784","-2.96%"
"05/01/2011","5.007","5.042","5.332","4.812","0.12%"
"04/01/2011","5.001","5.054","5.210","4.939","-0.54%"
"03/01/2011","5.028","5.184","5.342","4.974","-0.89%"
"02/01/2011","5.073","5.030","5.192","4.932","1.00%"
"01/01/2011","5.023","4.830","5.147","4.781","4.60%"
"12/01/2010","4.802","4.871","4.928","4.648","-1.29%"
"11/01/2010","4.865","4.740","5.009","4.740","2.81%"
"10/01/2010","4.732","4.899","5.086","4.591","0.53%"
"09/01/2010","4.707","4.688","4.892","4.606","0.53%"
"08/01/2010","4.682","4.729","4.967","4.513","-0.99%"
"07/01/2010","4.729","4.850","5.037","4.674","-2.45%"
"06/01/2010","4.848","4.694","5.179","4.563","3.86%"
"05/01/2010","4.668","4.643","4.976","4.483","2.21%"
"04/01/2010","4.567","4.574","4.694","4.371","0.79%"
"03/01/2010","4.531","4.932","5.140","4.526","-9.13%"
"02/01/2010","4.986","4.957","5.109","4.864","-0.08%"
"01/01/2010","4.990","5.206","5.226","4.895","-3.78%"
