"Date","Price","Open","High","Low","Change %"
"04/01/2018","-0.132","-0.134","-0.119","-0.154","0.00%"
"03/01/2018","-0.132","-0.156","-0.130","-0.167","-15.92%"
"02/01/2018","-0.157","-0.134","-0.116","-0.162","17.16%"
"01/01/2018","-0.134","-0.134","-0.122","-0.140","-2.19%"
"12/01/2017","-0.137","-0.153","-0.126","-0.154","-12.74%"
"11/01/2017","-0.157","-0.160","-0.154","-0.214","0.00%"
"10/01/2017","-0.157","-0.113","-0.107","-0.159","38.94%"
"09/01/2017","-0.113","-0.165","-0.109","-0.166","-31.10%"
"08/01/2017","-0.164","-0.112","-0.101","-0.164","46.43%"
"07/01/2017","-0.112","-0.113","-0.091","-0.126","0.90%"
"06/01/2017","-0.111","-0.158","-0.091","-0.161","-28.85%"
"05/01/2017","-0.156","-0.199","-0.144","-0.206","-23.90%"
"04/01/2017","-0.205","-0.188","-0.164","-0.232","8.47%"
"03/01/2017","-0.189","-0.245","-0.183","-0.294","-30.26%"
"02/01/2017","-0.271","-0.203","-0.188","-0.274","36.87%"
"01/01/2017","-0.198","-0.179","-0.175","-0.247","13.14%"
"12/01/2016","-0.175","-0.156","-0.153","-0.196","10.06%"
"11/01/2016","-0.159","-0.239","-0.102","-0.277","-33.19%"
"10/01/2016","-0.238","-0.274","-0.232","-0.282","-13.77%"
"09/01/2016","-0.276","-0.193","-0.177","-0.297","43.01%"
"08/01/2016","-0.193","-0.254","-0.140","-0.257","-20.90%"
"07/01/2016","-0.244","-0.294","-0.238","-0.368","-18.12%"
"06/01/2016","-0.298","-0.235","-0.227","-0.302","26.27%"
"05/01/2016","-0.236","-0.237","-0.220","-0.251","1.29%"
"04/01/2016","-0.233","-0.213","-0.188","-0.284","12.56%"
"03/01/2016","-0.207","-0.232","-0.134","-0.232","-10.78%"
"02/01/2016","-0.232","-0.080","-0.079","-0.241","286.67%"
"01/01/2016","-0.060","-0.010","0.002","-0.069","566.67%"
"12/01/2015","-0.009","-0.005","-0.001","-0.041","-550.00%"
"11/01/2015","0.002","0.007","0.012","-0.023","-71.43%"
"10/01/2015","0.007","0.019","0.021","0.006","-63.16%"
"09/01/2015","0.019","0.016","0.028","0.011","58.33%"
"08/01/2015","0.012","0.010","0.015","0.004","9.09%"
"07/01/2015","0.011","0.006","0.021","0.003","57.14%"
"06/01/2015","0.007","0.001","0.017","-0.001","600.00%"
"05/01/2015","0.001","0.006","0.029","-0.011","-88.89%"
"04/01/2015","0.009","0.043","0.115","-0.015","-79.55%"
"03/01/2015","0.044","0.020","0.051","0.005","91.30%"
"02/01/2015","0.023","0.016","0.069","0.014","43.75%"
"01/01/2015","0.016","-0.019","0.017","-0.047","-200.00%"
"12/01/2014","-0.016","0.014","0.018","-0.042","-300.00%"
"11/01/2014","0.008","0.019","0.100","0.004","-76.47%"
"10/01/2014","0.034","0.074","0.078","0.013","-54.05%"
"09/01/2014","0.074","0.074","0.081","0.062","2.78%"
"08/01/2014","0.072","0.067","0.094","0.063","1.41%"
"07/01/2014","0.071","0.074","0.076","0.061","-7.79%"
"06/01/2014","0.077","0.089","0.093","0.071","-14.44%"
"05/01/2014","0.090","0.089","0.095","0.084","1.12%"
"04/01/2014","0.089","0.090","0.095","0.083","-2.20%"
"03/01/2014","0.091","0.076","0.095","0.072","24.66%"
"02/01/2014","0.073","0.085","0.092","0.067","-17.98%"
"01/01/2014","0.089","0.101","0.104","0.086","-11.00%"
"12/01/2013","0.100","0.084","0.102","0.083","14.94%"
"11/01/2013","0.087","0.100","0.101","0.086","-13.00%"
"10/01/2013","0.100","0.108","0.113","0.094","-7.41%"
"09/01/2013","0.108","0.116","0.120","0.094","-8.47%"
"08/01/2013","0.118","0.120","0.127","0.108","-4.07%"
"07/01/2013","0.123","0.145","0.149","0.118","-17.45%"
"06/01/2013","0.149","0.144","0.152","0.123","0.68%"
"05/01/2013","0.148","0.125","0.157","0.113","14.73%"
"04/01/2013","0.129","0.069","0.147","0.059","86.96%"
"03/01/2013","0.069","0.051","0.071","0.038","50.00%"
"02/01/2013","0.046","0.070","0.090","0.024","-37.84%"
"01/01/2013","0.074","0.099","0.100","0.066","-23.71%"
"12/01/2012","0.097","0.098","0.103","0.096","0.00%"
"11/01/2012","0.097","0.099","0.105","0.097","-3.00%"
"10/01/2012","0.100","0.101","0.105","0.098","-2.91%"
"09/01/2012","0.103","0.097","0.105","0.093","1.98%"
