Date,ZAR,TRY,IDR,CZK,PLN,HUF
2024-05-29,18.271739959716797,32.24089813232422,16117.0,22.703399658203125,3.9175000190734863,354.1000061035156
2024-05-30,18.421499252319336,32.260101318359375,16232.099609375,22.879899978637695,3.961289882659912,358.8399963378906
2024-05-31,18.706300735473633,32.24380111694336,16228.0,22.806900024414062,3.9500250816345215,359.3349914550781
2024-06-03,18.76715087890625,32.235801696777344,16243.0,22.717199325561523,3.9353339672088623,358.88800048828125
2024-06-04,18.51609992980957,32.1786003112793,16203.0,22.599199295043945,3.9138998985290527,357.7619934082031
2024-06-05,18.711809158325195,32.6338005065918,16276.0,22.68829917907715,3.9571011066436768,361.1499938964844
2024-06-06,18.934490203857422,32.27439880371094,16315.0,22.617799758911133,3.942193031311035,359.02801513671875
2024-06-07,18.95404052734375,32.28879928588867,16241.7001953125,22.532499313354492,3.9315099716186523,357.6730041503906
2024-06-10,18.886199951171875,32.40610122680664,16270.0,22.840599060058594,3.9943408966064453,362.19000244140625
2024-06-11,18.721900939941406,32.3828010559082,16312.0,22.8572998046875,4.015500068664551,364.9649963378906
2024-06-12,18.541900634765625,32.364898681640625,16305.400390625,22.996200561523438,4.039553165435791,367.7900085449219
2024-06-13,18.361360549926758,32.32870101928711,16230.0,22.78019905090332,4.005733966827393,365.17999267578125
2024-06-14,18.415130615234375,32.4901008605957,16286.0,23.002700805664062,4.045400142669678,369.3900146484375
2024-06-17,18.338899612426758,32.65732955932617,16479.900390625,23.090099334716797,4.090557098388672,371.79998779296875
2024-06-18,18.229450225830078,32.819400787353516,16479.0,22.985599517822266,4.043239116668701,368.2799987792969
2024-06-19,18.022899627685547,32.55110168457031,16379.0,23.113000869750977,4.037690162658691,366.7170104980469
2024-06-20,17.918500900268555,32.513301849365234,16380.900390625,23.144899368286133,4.021100044250488,368.4200134277344
2024-06-21,17.970890045166016,32.829498291015625,16491.900390625,23.23740005493164,4.037300109863281,370.4320068359375
2024-06-24,17.99489974975586,32.82630157470703,16443.0,23.306499481201172,4.04738187789917,370.5780029296875
2024-06-25,18.093839645385742,32.92097091674805,16394.099609375,23.173099517822266,3.9965200424194336,367.82000732421875
2024-06-26,18.23785972595215,32.94459915161133,16401.0,23.158199310302734,4.011300086975098,369.29998779296875
2024-06-27,18.147300720214844,32.8385009765625,16434.0,23.302000045776367,4.037700176239014,371.4649963378906
2024-06-28,18.433900833129883,32.88779830932617,16374.400390625,23.371200561523438,4.022898197174072,370.07000732421875
2024-07-01,18.041200637817383,32.77050018310547,16343.0,23.309099197387695,4.016674041748047,367.55999755859375
2024-07-02,18.352500915527344,32.64820098876953,16390.0,23.40570068359375,4.019308090209961,367.45599365234375
2024-07-03,18.589599609375,32.54359817504883,16391.0,23.381099700927734,4.008866786956787,367.13299560546875
2024-07-04,18.405500411987305,32.53403854370117,16340.0,23.283000946044922,3.984117031097412,365.7900085449219
2024-07-05,18.256620407104492,32.63800048828125,16328.5,23.22100067138672,3.957900047302246,363.4490051269531
2024-07-08,18.226900100708008,32.674598693847656,16245.0,23.243000030517578,3.9565110206604004,362.5899963378906
2024-07-09,18.088199615478516,32.71730041503906,16277.2001953125,23.222700119018555,3.940239906311035,364.2900085449219
2024-07-10,18.13990020751953,32.90380096435547,16277.0,23.34149932861328,3.9347898960113525,364.2690124511719
2024-07-11,18.097759246826172,32.879798889160156,16198.0,23.422000885009766,3.9327399730682373,363.0899963378906
2024-07-12,17.976499557495117,32.94902038574219,16104.0,23.31920051574707,3.91764497756958,361.9930114746094
2024-07-15,17.985000610351562,33.084800720214844,16108.0,23.2455997467041,3.9071309566497803,360.3900146484375
2024-07-16,18.198299407958984,33.01750183105469,16195.0,23.274999618530273,3.9045300483703613,358.9700012207031
2024-07-17,18.02429962158203,33.04050064086914,16173.0,23.222000122070312,3.926367998123169,359.5169982910156
2024-07-18,18.117799758911133,33.07957077026367,16138.0,23.077699661254883,3.9192121028900146,357.17999267578125
2024-07-19,18.2362003326416,33.088138580322266,16185.0,23.148799896240234,3.935072898864746,358.2359924316406
2024-07-22,18.189899444580078,32.997840881347656,16206.0,23.131999969482422,3.9335598945617676,358.1960144042969
2024-07-23,18.234699249267578,32.92620086669922,16220.2001953125,23.166099548339844,3.925708055496216,357.4580078125
2024-07-24,18.38949966430664,32.84090042114258,16222.0,23.37980079650879,3.9414329528808594,359.531005859375
2024-07-25,18.34830093383789,32.856300354003906,16246.0,23.42259979248047,3.9627180099487305,362.7969970703125
2024-07-26,18.343719482421875,33.11650085449219,16337.7998046875,23.360599517822266,3.9463000297546387,361.6400146484375
2024-07-29,18.270599365234375,33.02399826049805,16283.0,23.336000442504883,3.934103012084961,359.84698486328125
2024-07-30,18.3302001953125,33.05550003051758,16301.7001953125,23.46500015258789,3.968010902404785,363.0710144042969
2024-07-31,18.304779052734375,33.0984992980957,16328.5,23.471900939941406,3.9625608921051025,365.1570129394531
2024-08-01,18.195999145507812,33.17599868774414,16255.0,23.465999603271484,3.9616329669952393,363.74200439453125
2024-08-02,18.28219985961914,33.1593017578125,16281.0,23.439699172973633,3.9865949153900146,367.0870056152344
2024-08-05,18.34259033203125,33.24509811401367,16012.0,23.176000595092773,3.9317400455474854,364.55999755859375
2024-08-06,18.464399337768555,33.39419937133789,16208.0,23.081899642944336,3.925183057785034,361.89300537109375
2024-08-07,18.487770080566406,33.61920166015625,16152.2998046875,23.117700576782227,3.9423201084136963,363.97698974609375
2024-08-08,18.391340255737305,33.5123291015625,16023.0,23.111000061035156,3.9554901123046875,363.77099609375
