Date,EUR,GBP,AUD,JPY,CHINA,CHF,CAD,HKD,SGD,KRW,NOK,SEK,MXN,INDIA,BRL
14/04/2010,0.045290771152103344,0.07068675420877372,0.0090472591054813,-0.004585780059801801,-0.00011738336877703058,0.03030970732741797,-0.011285141746368963,-0.00034786304018250344,0.0048895884326930145,0.008782404641436472,0.03297867126815226,0.00971299259731244,-0.011305438216559483,-0.005448910531608461,0.0016432949395814589
15/04/2010,0.0387410906701834,0.06561443455245639,-0.0010152758414216998,-0.008766453334496944,2.9308776656562316e-05,0.02070229867133335,-0.021059586853816623,-0.00027054592173740035,0.0017249112598389166,0.001240276571893243,0.022670590117256043,0.0022502801029825625,-0.014858341474907414,-0.012466160919155067,-0.0069000885996832175
16/04/2010,0.03581205573948323,0.06622596892597492,-0.010629642442761518,-0.007838319685605968,2.937644859421578e-05,0.012758506850886805,-0.03069990296464093,-0.000927338770137877,-0.003291864950311429,-0.002121930062317209,0.015902448951431582,-0.009931255672073338,-0.018840247640455807,-0.01591152694734625,-0.010391875495339679
19/04/2010,0.04054170983937428,0.07607961125623337,-0.012744763028507581,0.0014039778767294248,-0.0001759871491761889,0.017888222008604914,-0.03299612888205635,-0.0015454469242157831,-0.004426103061317645,-0.007823206326660002,0.01562850678320038,-0.010069145578797484,-0.03045196849454852,-0.018783837679669964,-0.0032259937450775907
20/04/2010,0.04143945460367692,0.06421832563448412,-0.01901520774300458,0.005883989198450877,-2.9308776656528333e-05,0.015023798189042535,-0.03914271884203595,-0.0014473018789545055,-0.003080586328442003,-0.017303522888796254,0.020047902356623293,-0.00717148859906218,-0.035510727324988944,-0.016424705736025284,-0.010945959258760393
21/04/2010,0.049402535439153024,0.07862919268814493,-0.014218205032042583,-0.000542132322312648,-4.3998974344653504e-05,0.016308688044749057,-0.03904361009748008,-0.0007598223222691825,0.0016424640683569739,0.00827825247097551,0.023654159606858783,-0.005111847188357911,-0.0292030639543942,-0.01482345460511339,-0.0016273419459894287
22/04/2010,0.05482660897170238,0.08044630561345138,-0.012956049366321325,0.02625068404515527,7.337729363467862e-05,0.02436840492698526,-0.037020037346633713,-0.0018022815441359297,0.002521091308738665,-0.018187879565676968,0.030882499547695667,6.86450956798534e-05,-0.022680377301096295,-0.009819429122877074,-0.022223755160722447
23/04/2010,0.05296989691899719,0.08599837689900314,-0.013626535901213445,0.02809525399176133,5.868494445122401e-05,0.020648391342971195,-0.03824559597921233,-0.0018768274112941632,0.0016358373322887779,-0.016460563281546443,0.03918257575544325,-0.0029934854660118994,-0.03142361522990175,-0.018082139450161974,-0.027738407382645918
26/04/2010,0.04076841368659037,0.08026380635160654,-0.01204618851158856,0.0299444030998607,1.4689267530667693e-05,0.01219008138017425,-0.03808598742147664,-0.0006954873645643838,-0.0004987332124224234,-0.015116655378881612,0.025440522833084456,-0.013113764358504499,-0.04334022216495295,-0.027074166914372026,-0.024384885938546454
27/04/2010,0.028219338910704397,0.06479918275406256,-0.03601392894522839,0.024295365340137324,-2.9309060491698026e-05,0.0015071847671956934,-0.046572607491454844,1.5416381031904836e-05,-0.004777645882762445,-0.021645047573916828,0.0044476118204533075,-0.018289383529827532,-0.051963336730866595,-0.02856143332894573,-0.03499023594887209
28/04/2010,0.03677896403847646,0.05663977205129849,-0.029417828888946885,0.02244344698292258,-0.0001320009387635749,0.00885880025317003,-0.04114773353921754,-0.0004764841905349863,-0.006800998321697491,-0.028868682525035973,0.02267986802501717,0.002534183855599118,-0.04222093555194698,-0.02955447307471857,-0.03752973561490551
29/04/2010,0.03407388962864752,0.05186877828736372,-0.031365173501411325,0.03362131180016507,0.00013202239140663673,-0.0009865317675317694,-0.040125492759979293,-0.00030906915475221737,-0.005615890450695871,-0.022543591657366822,0.019122617975990422,-0.0004849335983938947,-0.041031431297717046,-0.02860479435722863,-0.02764026267580072
30/04/2010,0.023071672660759237,0.04025258793492521,-0.042624840265273876,0.03259806978317106,-7.330947115741073e-05,-0.0034554955833295447,-0.05169989213951482,-9.013436525162005e-05,-0.010252852309080067,-0.021298062164127052,0.00910167603615001,-0.015550876911920454,-0.05085282284397343,-0.028731325678747022,-0.04680832900413038
03/05/2010,0.01761603299782143,0.03614566289823551,-0.05666782338072982,0.055684657849092725,-7.330947115741073e-05,-0.0043262062578722634,-0.05937773302569058,-0.0002445366950522286,-0.014468371171395763,-0.03848171074665536,-0.004022259502323114,-0.03430192382831946,-0.067561388116532,-0.03080953997090759,-0.06333380687008791
04/05/2010,0.014059550121539009,0.02326139139162321,-0.05848260896518038,0.05569404868755775,-0.00030803174240829,-0.009370375450205599,-0.06660122651158534,-0.0004828396318922444,-0.017247122674462417,-0.02675430661307137,-0.008271406003191496,-0.036047314763224925,-0.07028873596400848,-0.04969143442279456,-0.06710906520532946
05/05/2010,0.018681462789077313,0.01978714561931939,-0.07185877654480893,0.04999563106030205,-0.00014669214543353105,-0.003885283890362899,-0.07103021953970284,-0.0007337987774398101,-0.019084637118588283,-0.04523846298487964,-0.004242663526031916,-0.03356985705735997,-0.08000046846760835,-0.05207104724690459,-0.06541163845874672
06/05/2010,0.031967928063923,0.029214875290369983,-0.05510613015262985,0.03868800678171158,-0.00017601555248502866,0.00757547049946014,-0.060747565216769814,-0.00108180039947614,-0.01509583857628212,-0.03263729470631928,0.010828225633821157,-0.010678818997883912,-0.055375662079227415,-0.043844401716628664,-0.0364681869525363
07/05/2010,0.028927065940985597,0.021300584192116175,-0.05784450714186019,0.03807384211145905,-0.000513401179712239,0.006309747480330359,-0.058754941795955966,-0.0013085629271747622,-0.01686212479166785,-0.03183785506733146,0.007530641040910599,-0.008086781911548225,-0.07062659651615504,-0.04493796571391445,-0.04283688477415148
10/05/2010,0.013305496246723008,0.021375850534630203,-0.04749120966622919,0.03662218378899598,-0.0015252833585527102,-0.004211743657630028,-0.04668322589721779,-0.0017044349984791814,-0.015142023545618812,-0.03433247777850975,0.0019082793525734706,-0.006552355752129305,-0.06055699174885724,-0.050386322073085375,-0.044451765124046264
11/05/2010,0.00285926175395552,0.02086333590897012,-0.041118474234899276,0.035311360751419114,-0.0011144636543929459,-0.01471095509208355,-0.046522279746559786,-0.0015714611848988839,-0.01446267589695595,-0.03339832298092244,-0.0026654453187488847,-0.007914355565626186,-0.06232607513911702,-0.045412284635231545,-0.056617354017779405
12/05/2010,-0.00040811722779166953,0.01864143163752896,-0.04260219478809755,0.03416800422350811,-0.0010704058977237432,-0.021207565132678807,-0.04659083288914109,-0.001519458944572327,-0.014984161340008862,-0.022851604208081428,-0.006482492901886452,-0.012553196606392146,-0.059965981667597,-0.03872194197188587,-0.07740404361800098
13/05/2010,0.0081034564300501,0.020334668635507026,-0.037747264637885275,0.033495874180122454,-0.0010997885268984257,-0.013641071213892055,-0.04418608918052102,-0.0011320493269997756,-0.02239834039619048,-0.02959888384463007,-0.00029245431334015085,-0.00982395618169476,-0.05248925102809764,-0.03925552230230565,-0.05379584271483808
14/05/2010,0.0024191011205065985,0.013906952761564008,-0.03847678032168757,0.02162067842693457,-0.001114410180795885,-0.019850917388431834,-0.04326643195773168,-0.001005991002941264,-0.022996805321174155,-0.03819291907452837,-0.005268150433954343,-0.009590790883285552,-0.056321666179612546,-0.038056343097659824,-0.046338150916689316
17/05/2010,-0.0031550431285091536,0.0038330268181264106,-0.03817497335147478,0.0018791834107478962,-0.0010704058977237432,-0.024570774858983485,-0.036465380091428294,-0.0007534931385163896,-0.02803548521408027,-0.03919992975289086,-0.018157020022922167,-0.012484762351300627,-0.049602475549265224,-0.04028930663224748,-0.03513454394483724
18/05/2010,0.009431481845464641,0.008362050836900024,-0.02783398268195282,0.010000063334083448,-0.0004546967868033896,-0.012063545249819927,-0.024153826705913917,-0.00037094276874417875,-0.024404457577803396,-0.027597675473460672,-0.005100587773285695,-0.005464907548459335,-0.045061974910851295,-0.031947092606157496,-0.024244980619002134
19/05/2010,0.012614065770727703,0.007959253992740967,-0.03405994924216094,0.02099788685436037,-0.00029343719431879436,-0.006717071559143996,-0.04343603282113647,8.759292933903652e-05,-0.024992439904519027,-0.026840159491471564,-0.00030512594758557555,-0.00644186834002725,-0.04777545908467694,-0.03779871170977216,-0.031177872372394992
20/05/2010,0.01018787223733554,0.0021138357546268017,-0.03821774890769256,0.031594068613833105,-0.00016135515750422425,-0.011337355356733041,-0.05454120495949974,4.250924593597012e-05,-0.027495465690931226,-0.04447921848506841,-0.006446392679158459,-0.00985021575621382,-0.05976062449482483,-0.041211107252124235,-0.04014439691222783
21/05/2010,0.020376560297583342,0.0028019217072026126,-0.03448468511882325,0.03396509196516083,-8.799873868812249e-05,-0.0009257114142984024,-0.04975958480192043,-0.0005140324169980388,-0.02666040895480653,-0.043212790576662274,0.0008432322684591915,0.005924705887829631,-0.048212667267460485,-0.04074277540346405,-0.030766550234597435
24/05/2010,0.011292665354373179,-0.009019215617781674,-0.045617009233967,0.05109724584275152,0.00016136004420536833,-0.008546245247233818,-0.060118066353569505,-0.00012241917614593683,-0.028288555691019505,-0.04807558118695036,-0.007920909928205136,-0.0031351316202692667,-0.04992424995882507,-0.04438300597021148,-0.0406858321742304
25/05/2010,0.017002470633346714,-0.01490770328730329,-0.03500812543240948,0.05448209417684118,0.000131989323613944,-0.002042514954757882,-0.050017667976722746,0.0001661582313181974,-0.028351738087269127,-0.05640915754818466,-0.009800166983178255,0.0033243023685409585,-0.050797167739619904,-0.03660977894589368,-0.03493315026831565
26/05/2010,0.02928160719327198,-0.017787272196343278,-0.017715689952257616,0.043826291095137235,2.931049681278822e-05,0.008067415235740867,-0.02498790626975186,-1.2897890712762912e-05,-0.02195670719606414,-0.029705132877663257,0.0013471243557910324,0.015410476537698458,-0.02865641883953612,-0.03427641743131881,-0.018524241360362154
27/05/2010,0.030397709567123697,-0.011654281976218086,-0.021496327087514193,0.05715842816394157,-0.0003667789468796382,0.009912524433058213,-0.02387855734554959,0.0006825337533158926,-0.01943097249154517,-0.027698132850858117,0.005121006461680906,0.015684240239814504,-0.0316863057679881,-0.03376071518190894,0.014668271974573896
28/05/2010,0.03254050109206487,-0.016614597984745298,-0.02790441561680984,0.05963987947068504,-1.4621653897352445e-05,0.013214385709770245,-0.027312910369450986,0.0003671060164030109,-0.02259534921325981,-0.02785093716147235,0.005641344129117776,0.012978595548176838,-0.04081668726827719,-0.024445627963229286,-0.03239842446398107
31/05/2010,0.02127555149297678,-0.01741201436151439,-0.027456507032864633,0.051052104237849824,-8.800390355806872e-05,-0.0013007471568093573,-0.012883297095223784,7.733125474287631e-05,-0.0226752626649488,-0.031627381273603934,-0.003382377898228905,0.012795148544538488,-0.03244683209954689,-0.031586215672900424,-0.034007547077357377
01/06/2010,0.031988006998378,-0.007656190525725715,-0.020640162083144828,0.04837838797529045,-0.00022009756508146195,0.009534939476365042,-0.017650984704122533,1.2838601249002113e-05,-0.02244854805627162,-0.019614649701594156,0.005445606458924297,0.022186520592820863,-0.02975527346627823,-0.023373333447521984,-0.026789889828491828
02/06/2010,0.049141512681032756,-0.005702106199828812,-0.0013634815013959212,0.047837137434554866,-0.00010268929892213746,0.02830150440071352,-0.0031179358377288985,0.0007292694645257297,-0.014130522507636389,-0.009681671438548502,0.022986856755715157,0.042890770045299884,-0.010061702652684116,-0.018900001890407803,-0.02003464442223515
03/06/2010,0.0599680084254753,-0.005420539301707165,0.009475327202992651,0.0412748350157821,-4.399589269191911e-05,0.03969313100648592,0.0035969686748924643,0.0009094992474816221,-0.0042350906625390206,-0.00976483569096829,0.031893533206176806,0.06100298249526933,0.008173321435937103,-0.015487052629913371,-0.0006739839475115087
04/06/2010,0.07693992435368967,0.007115432390638682,0.03033396726700806,0.003971330138867066,0.0001026921621071197,0.03956199015608173,0.025134858670472764,0.0018749478346466717,0.004104979953630761,0.013365250533760952,0.06269980207656216,0.08733892810100179,0.03017538567745226,0.0033050092716282245,0.03670493416193463
07/06/2010,0.07031580051661211,0.019359919258538267,0.030566251952752775,0.010229024230203727,-7.331714673806684e-05,0.03838504650255657,0.018297655847286372,0.0030190743665046123,-0.00224198752845355,0.017175304600170603,0.05925672512596172,0.07228242019498032,0.020110368023784537,-0.0007043511756053874,0.04450085525178
08/06/2010,0.07466645158676781,0.02354902453678122,0.013630397712178414,0.028741357546477747,0.0001760155524849511,0.0487586734093956,0.005383421126734969,0.0029994514667139598,-0.00912526214134461,0.010329806015599782,0.05376872004909469,0.0663056368636298,-0.005679941397170507,-0.01628647685080518,0.00786221025082429
09/06/2010,0.0796795737425698,0.008902477385090273,0.021064930755600425,0.023741591019366317,0.00023467969367633575,0.04616243120349724,0.002450560443423456,0.002825112533239629,-0.010359808590498076,0.008357942287755818,0.0548418734023917,0.07062401312303689,-0.0017732076282943056,-0.012545929851383763,0.007973168325542478
10/06/2010,0.08561519855834776,0.026597326100533145,0.026303072140669632,0.031388312088896704,0.00023468314102497147,0.05081461423595582,0.005315034307048507,0.0027668373051286965,-0.010245250145957981,0.009581249712208098,0.053470753470073684,0.06555080253511476,-0.011693251896702134,-0.009741025203986264,0.004124660581958347
11/06/2010,0.09118133968396705,0.04705034384409966,0.030827642196798077,0.025921317519921782,8.799099559160055e-05,0.058043334591439226,0.010927929668371262,0.0025993472300089274,-0.007568475112854666,-0.018406502305818237,0.06017350643492,0.07439166559273154,-0.002412098734166442,-0.007537170679372872,0.004530028201077927
14/06/2010,0.09662863262311144,0.04805049028229774,0.038848548287588984,0.021647239666687818,-0.00013206122941013116,0.06961078653747943,0.021086302632366567,0.0032291600497526326,-0.005678770255949167,0.002298626169999975,0.06053733822136471,0.08281936985324787,0.005331836512295312,-0.003089132883355558,0.017630221113844158
15/06/2010,0.08829317632571085,0.036466237273401224,0.04312442526842273,0.02217828832819817,0.0001759871491762614,0.06506590885744958,0.016005006643707045,0.005167805980368406,-0.006603984406913983,-0.00966525103342984,0.05113327031138291,0.07374794520147407,0.0016147631364293168,0.006124848519147156,0.00461333450067358
16/06/2010,0.10793622778128757,0.05519417996572701,0.0637804591547241,0.017131631646064516,2.9308776656562316e-05,0.08361415899791982,0.02317519290291615,0.004735843359155854,-0.002774936043180845,0.02412479464213886,0.07081220582210139,0.08951867430026601,0.020299490764309116,0.0019773739814216516,0.009405303054184432
17/06/2010,0.08315207510762063,0.041083900011378044,0.0796330681500022,0.012907984585814256,0.00013206122941010202,0.08624796024979653,0.026341463871861433,0.004768350022117286,-0.0042903477650878645,-0.017160882880995362,0.07394835848562381,0.08116918619076757,0.02528278672701274,0.01904647317972662,0.02720165596239156
18/06/2010,0.0660512626695959,0.03764701920263512,0.11431180895355676,-0.02915565256848145,0.00011736457462119111,0.07051577023000893,0.04564479938987422,0.005294641998375821,0.0021741025400451174,0.03782816630743106,0.07771860238033046,0.08974911274219863,0.041294683706368365,0.029088226306486328,0.049764175286968304
21/06/2010,0.05721536442627419,0.024821860870847395,0.08713244763444461,-0.027695077139116748,-0.00016137424337344313,0.0687813516610188,0.03306110099548367,0.005291932265337983,-0.001635837332288687,0.04166017473440847,0.057886460381130385,0.06822246740091584,0.030952357556945538,0.030952849526289683,0.026223426541376944
22/06/2010,0.08235167845125231,0.03337449786214771,0.09212322070605948,-0.02536577496095404,-0.00010268929892213746,0.08501982150487288,0.034797607542385964,0.005024802845613818,0.003272809052953809,0.04955287519415555,0.07545305253669853,0.08371278229531147,0.041046401151688144,0.036992919636424385,0.021275125822882313
23/06/2010,0.08795687534806244,0.03857399901248737,0.10188914876827417,-0.02360872739217411,0.0006745927805249716,0.08547279223406475,0.04442073884622471,0.0048288494791498635,0.008470065802311154,0.09278839397504487,0.09715757805104398,0.0894623023627991,0.04533769569736053,0.05810043759652394,0.03263816612208857
24/06/2010,0.09782943848445916,0.04686533615322484,0.10647135470946935,-0.031185835484129464,0.00027867171543817716,0.08460810555457647,0.048935046760170686,0.0018273343351676403,0.008927835012296473,0.10674001290691938,0.09760897503631998,0.09860602152194503,0.05688676515341806,0.046944732266203694,0.03785183793449144
25/06/2010,0.08979347819593383,0.04191223954428868,0.07782879660411775,-0.028646354052506585,0.0006746719457001314,0.09009738803378668,0.033215436554060035,0.002816774108060736,-5.7169199322117264e-05,0.0797163847496631,0.08206756395637697,0.08754820908147458,0.03505529366203514,0.04196424217633133,0.019742017854935234
28/06/2010,0.10140923792622104,0.05642577918934828,0.08291380478296907,-0.030266953428431678,0.0005719933800078459,0.0946245530576123,0.044326777241192314,0.0029316444707571184,0.006917933070125682,0.0679961951840423,0.09323498694222793,0.0923355222250506,0.04997198601679181,0.037408119956416214,0.02732236281547501
29/06/2010,0.09444187441740606,0.046291223582547406,0.08274138604341266,-0.035971962828443386,0.00024935641284121857,0.08601335783980202,0.03204869293162092,0.002486708030183849,-0.00014998124844566214,0.08365342939337628,0.08577541356395814,0.0862434559486809,0.048642200791987306,0.03400724878716521,0.027604128949898794
30/06/2010,0.09774267822279185,0.04211834717537908,0.10007909508308531,-0.03484150459055903,0.00035201860193593854,0.08419101553126719,0.05050451109401349,0.003195051153260044,0.010330128800320488,0.0734579947412749,0.08890768411431493,0.08807418140810797,0.057678113048092255,0.05957382927710468,0.04090153544293751
01/07/2010,0.09077251812191356,0.041503444262629564,0.09726507554252328,-0.017249183156903176,0.0007772865979359165,0.07788668710410371,0.0371665765532457,0.00338122059943058,0.0052792874580477695,0.07801726885137521,0.08339033378902046,0.0795883488042137,0.044534707231033664,0.05399597911316919,0.04353363138932295
02/07/2010,0.09247266528162486,0.04070980696857116,0.09476212535352001,-0.007379043151681449,0.0006747213979283446,0.0743142837411707,0.0352183652041271,0.0039352499383991085,0.008422640660257,0.06791609647295038,0.08025661287301566,0.07990085999087614,0.03655005708887153,0.04621280869567273,0.02358022953792814
05/07/2010,0.1098596968315567,0.05549798076847478,0.11972169653139922,-0.01662208759445555,0.00046941575566579984,0.07963039105756388,0.05828394296211057,0.004495507337988281,0.013823791423834324,0.07003206994077438,0.10273291410508198,0.10273436712266137,0.05888703972203805,0.05527723852603318,0.03649452223046692
06/07/2010,0.12429484751642969,0.060054883449401936,0.14010288109547012,-0.017804676596132937,0.0010562185362769502,0.08664399342733853,0.05546200289312417,0.006067601303619207,0.020867455064591117,0.10564788849005552,0.12686630714861324,0.12297078384926022,0.06412259201819523,0.058756354407184117,0.05653078412521443
07/07/2010,0.12720287878183295,0.062051584193728415,0.11473078183172929,-0.019210365535124528,0.000528054935199284,0.08414406472112979,0.04430177152471414,0.0058867819898686235,0.015666801096705058,0.1042548229337002,0.12193193367666559,0.11470525618953231,0.055856942139326876,0.05463685470184877,0.05742413636232777
08/07/2010,0.12646225545969297,0.055468875807509865,0.11199209831781863,-0.01967066018152342,0.0004546901083265783,0.08494487275917292,0.04118138182241284,0.0053337689839819515,0.01590448562549244,0.11128671537447535,0.11893059329424263,0.11674567327824259,0.05383859279978399,0.04885644076023354,0.07231386642087538
09/07/2010,0.12022591161548864,0.05062161873401004,0.09918276591227089,-0.02176368558981138,0.00046938820930807857,0.08381677492695709,0.03223065310611196,0.003986689742549139,0.021970943309657206,0.116923115690284,0.10421203773409363,0.10513408163805626,0.04028936443177137,0.05586326870631578,0.037269251994730114
12/07/2010,0.1137963660541396,0.06088297084587224,0.09338090165395252,-0.015379899624752886,0.0009531778505882541,0.08393814513912867,0.029988045122995435,0.003922912817308301,0.01936237261837504,0.11684705045239148,0.09810350464195498,0.10240058661101323,0.038955776806905644,0.054055317027406125,0.034594628204552044
13/07/2010,0.10007186181203223,0.04173667872735248,0.07383066983663725,-0.005768082245320116,0.0010557304083099145,0.07395181373161955,0.019973083830830202,0.003883850031715009,0.015298279262552356,0.10143625284349139,0.08910355476011318,0.09184627513709863,0.033545166238707326,0.04590855931361961,0.02557830252972834
14/07/2010,0.09059809859630127,0.03553691638448487,0.06840035824048042,-0.010721340426361007,0.001070421614979947,0.064573877673942,0.010980455627744114,0.0034952147770276496,0.00973124750847395,0.09726507492599294,0.0753191818836357,0.07844002277239413,0.027080983292029605,0.03669977417329239,0.013710039337368763
15/07/2010,0.08730022749494669,0.04172139314997457,0.07567010631061444,-0.01923473440059229,0.0010851130374846033,0.056679835637081864,0.026892361051547173,0.0036413968006046658,0.01308060096276679,0.08084773285684044,0.08009877821929959,0.08529281576888205,0.030898705232909895,0.044500744916912256,0.019382953155067058
16/07/2010,0.07825403782603041,0.039529545901851156,0.0668200769743179,-0.024080301993115772,0.0003226844303644234,0.038051779842297385,0.029296350642813673,0.0030485193713016543,0.013996796523125011,0.09045657984961099,0.07467975063991984,0.07255442436657357,0.03300894063081504,0.03735650608928116,0.02117020613889212
19/07/2010,0.06837698839496723,0.03602557737536526,0.05974215287474136,-0.029312636287542878,0.0003227175624705503,0.025780776363150692,0.019575462434631423,0.0027666237333213734,0.008780566023301769,0.0804862912775022,0.06868941876310605,0.06318847657985338,0.027496170611128266,0.03471879371022926,0.004977684382534089
20/07/2010,0.08315944672485968,0.04128276259813446,0.056725232450551645,-0.0319581032215867,-0.004542422453762107,0.03537756049688361,0.024033237247129545,0.0008756455176004966,0.005605988989958333,0.06430693051848767,0.08606071488272829,0.07743387348133804,0.02939924133271994,0.030463699109208438,0.000453728459919994
21/07/2010,0.08777721595465103,0.042783893607759894,0.06109386648634109,-0.03643865033907964,-0.002290777119614952,0.03331936794835635,0.027512439187821158,0.0017773020691160249,0.013446413813670635,0.07694758945098053,0.09990514305529653,0.0862677765123029,0.03863111793169782,0.03922072314893537,0.013045264976357954
22/07/2010,0.06684812661216079,0.0185060264654666,0.04656174599711855,-0.03533744186231806,-0.0023793895994704117,0.01529069586971906,0.022680731614770126,0.0018157943187690248,0.010138358069446575,0.055586785878439814,0.08588043782477024,0.06191659646766392,0.020302244418494465,0.03753201504384695,0.020246915791086065
23/07/2010,0.06854887065821025,0.018065708104197813,0.06367128016316022,-0.04717909531173298,-0.0035278837259075254,0.01536807191546467,0.03157235013323069,0.001244064334603259,0.012339525027141012,0.06903489814814442,0.08629420029307414,0.0665743611506551,0.03056226788955862,0.03878843131462586,0.011536591240910958
26/07/2010,0.06945609248063792,0.01893778389279331,0.06251186151942217,-0.053112714320884685,-0.004941961797537341,0.009843222277138212,0.030312784905418944,0.0015185232406585087,0.013289427805384411,0.08488793563834428,0.08759858885799277,0.06245460418650482,0.036183626929449104,0.03753201504384695,0.02791410243592691
27/07/2010,0.07988828545528892,0.013238266222337829,0.061597895001757226,-0.049337560174509326,-0.00469114012471661,0.010634955459741647,0.018009705699075566,0.0023415495340293703,0.011899704388909733,0.0856715889082995,0.08394185631953514,0.06653636341175634,0.03376013730006857,0.04095754535994367,0.03036659350326954
28/07/2010,0.07989453493244882,0.01292375934552447,0.08668695725902263,-0.06594475787397462,-0.003822413184787668,-0.003146626893082191,0.04175547131516014,0.002945751126200561,0.023162017233616244,0.08657809647897949,0.09354230602915084,0.0704142753534607,0.05075458882896727,0.044275446123384556,0.04341142122996062
29/07/2010,0.05827835987296739,0.012209016950239312,0.07801146224811879,-0.06860829943090523,-0.006520350119298831,-0.024769542427668975,0.03631881931847827,0.0030350337240693352,0.013816127565147591,0.09104932587782459,0.07764401992099747,0.048035742491055924,0.030683230806436264,0.04068735534901244,0.023502572694474238
30/07/2010,0.024281869750932484,-0.004478980409149049,0.0681704564908164,-0.06818127750866192,-0.00678539560735281,-0.05233916619828703,0.026978730130989104,0.0028930231814867273,-0.002833362346614502,0.08716745579888603,0.05338305281056243,0.012344820095553984,0.021438719913021063,0.03419139562993004,0.01067434096697078
02/08/2010,0.004914722464751809,-0.022685118876088917,0.051492744704546935,-0.03404203824397961,-0.008130619593395094,-0.047722250157143944,0.010124500961256151,0.0027429276258212638,-0.008442441861150266,0.0708021619279161,0.02776055331758003,-0.020877174976502846,0.008115089571193928,0.023909034660755085,-0.03303520246977981
03/08/2010,0.01732492737496582,-0.02333166424474661,0.05854869304534719,-0.044146581856724,-0.007259615351126832,-0.04251264623138071,0.021355187793320525,0.0011172834235293192,-0.0018662609761565486,0.05953032553617434,0.03572769005047085,0.0055307703309201576,0.017693280567392333,0.028435084264738435,-0.04201672118440552
04/08/2010,0.012218662878270765,-0.018797607927941544,0.05888169280334049,-0.06312287549819937,-0.006785824760104196,-0.04592364883454928,0.028295595018233283,0.0011176422646188415,0.004450503730346778,0.07200399737893204,0.037644435808047244,0.009429856423516021,0.040302859756090326,0.04021859202604668,-0.004460890075361765
05/08/2010,-0.00025254588583806877,-0.01711069057869062,0.0353318663863083,-0.05340668069324268,-0.007316517305713557,-0.05515223104595041,0.025613913526269308,0.00111754176860333,0.0004337936672119923,0.06437973153915202,0.030034216163807866,-0.008145389512929353,0.025452637228745054,0.0426429416469936,-0.005931424177832248
